id,'Aattr','Battr','Cattr','Dattr','Eattr','Fattr','A1attr','B2attr','C3attr','D4attr','E5attr','F6attr','A7attr','B8attr','C9attr','D10attr','E11attr','F12attr','A13attr','B14attr','C15attr','D16attr','E17attr','F18attr','A19attr','B20attr','C21attr','D22attr','E23attr','F24attr','A25attr','B26attr','C27attr','D28attr','E29attr','F30attr','class'
2447,0.705578,0.673235,0.342991,0.021553,0.726317,0.513687,0.113379,-0.184633,1.045807,0.529559,-0.351833,-0.389239,0.934398,0.810648,0.101317,-0.139706,0.661439,0.822041,0.349941,-0.136758,0.680625,0.617849,0.122558,-0.129441,0.798026,0.641439,-0.073123,-0.192752,0.819403,0.650162,0.172896,-0.347519,1.139596,0.488282,-0.055466,-0.341412,3.
2448,0.044099,-0.200805,-0.678279,-1.036778,0.357618,0.164136,-0.666742,-0.659795,0.080742,0.004676,-0.892808,-0.863395,-0.462384,-0.458504,-1.458571,-1.354581,-0.151111,0.036189,-1.205300,-0.767158,0.160536,0.355661,-0.534958,-0.548931,-0.674672,-0.542629,-1.758600,-1.298522,-0.440539,-0.356526,-1.503318,-1.082671,-0.128909,0.050011,-0.834119,-0.708784,7.
2449,1.734545,1.197660,1.123962,0.497802,1.758674,1.038013,0.833490,0.237733,1.416986,1.054442,0.609902,0.032233,1.522517,0.898176,0.521286,0.124397,1.252385,1.127650,0.290124,-0.084225,1.275013,0.923734,0.780074,0.132741,1.681645,1.079983,0.649224,0.597084,1.708774,1.087853,0.651815,0.387634,1.064978,1.101860,0.902877,0.183404,4.
2450,-0.102897,1.241362,1.364260,0.497802,0.136399,0.863238,0.833490,0.290528,-0.067729,0.704520,0.549793,0.295652,0.125735,1.204523,1.721200,0.916707,0.144362,1.214967,1.725731,0.703775,0.160536,1.054828,1.437591,0.709540,-0.232863,0.904566,1.371571,1.070986,0.374717,1.306698,1.370192,0.912743,0.094945,1.320996,1.382048,0.708221,1.
2451,0.632080,0.367321,-0.137607,-0.348863,0.947536,0.601074,-0.126658,-0.131838,1.194278,0.617040,-0.111399,-0.125819,0.787369,0.635593,-0.318653,-0.350989,1.104649,0.472773,-0.068778,-0.189291,1.423610,1.011130,0.421429,0.237614,1.092566,0.509876,0.047268,0.123183,1.115860,0.869008,0.532085,0.492656,1.736540,1.058033,1.142463,0.708221,3.
2452,1.367057,1.022851,0.583289,0.233219,1.095016,1.038013,0.593453,0.501711,1.416986,1.054442,0.850335,0.506388,1.228458,1.116996,0.761269,0.335680,0.956912,0.909358,0.768659,0.336042,1.275013,1.142224,0.780074,0.499795,1.313470,1.079983,0.649224,0.386461,1.041746,0.869008,0.352491,0.387634,1.363450,1.101860,0.663291,0.393331,3.
2453,-0.102897,0.061407,-0.798429,-0.772195,-0.084821,0.251523,-0.786760,-0.554203,-0.067729,0.092157,-0.532158,-0.336555,0.125735,-0.020865,-0.738623,-0.826374,-0.077243,-0.007470,-0.726764,-0.819691,-0.062360,0.006078,-0.714281,-0.811113,0.135312,-0.191794,-0.855666,-1.087900,0.152375,-0.356526,-1.084265,-0.820117,0.169563,-0.344432,-1.073705,-1.076155,4.
2454,-0.470385,0.673235,0.643364,0.391969,-0.453520,0.863238,1.193546,0.396120,-0.141965,0.704520,0.910444,0.611756,-0.462384,0.197954,0.341299,0.388501,-0.151111,0.603749,0.888293,0.388575,0.086237,1.011130,0.899623,0.604668,-0.380132,0.071332,-0.073123,0.017871,-0.069968,0.256241,0.172896,0.230101,-0.352763,0.663590,0.723188,0.445813,1.
2455,-0.396887,1.372468,1.544484,0.815302,-0.379780,1.387565,1.553602,1.029669,-0.364672,1.404364,1.571636,0.822492,-0.388869,1.423343,1.721200,1.075169,-0.372716,1.258626,1.725731,1.071508,-0.359554,1.448109,1.377816,0.866849,-0.159228,1.211546,1.431766,0.913019,-0.144082,1.219160,1.430057,0.912743,-0.128909,1.452477,1.441945,0.918148,1.
2456,-0.102897,-0.200805,-0.978653,-1.036778,-0.084821,-0.010640,-0.966788,-0.818182,-0.067729,0.004676,-0.952917,-1.021446,-0.462384,-0.370976,-0.858614,-1.090478,-0.151111,-0.182104,-0.846398,-0.819691,0.160536,-0.168714,-0.833829,-0.811113,-0.232863,-0.191794,-1.156644,-0.877277,-0.440539,-0.006373,-1.144130,-1.030160,-0.203527,0.006184,-0.894016,-0.866229,7.
2457,1.881541,1.940594,1.664634,1.079884,1.906154,1.737116,1.673620,0.924077,0.971571,0.748260,0.549793,0.137600,1.669547,1.685926,2.141170,1.392093,1.991068,1.913503,1.845364,1.176575,1.720804,1.098526,0.899623,0.185177,1.755280,1.825508,2.154113,1.123642,1.782888,2.050772,1.789246,0.965254,1.512686,1.627785,1.801323,0.760703,3.
2458,1.734545,1.372468,0.643364,0.391969,1.463715,0.819544,0.353416,-0.131838,-0.141965,-0.520206,-0.592266,-0.125819,2.331181,1.379579,1.241235,0.599783,2.064936,1.214967,0.948110,0.230975,0.829222,0.268265,-0.056765,-0.548931,2.049819,1.255401,1.371571,0.281150,2.375802,1.262929,1.130733,0.492656,1.736540,1.058033,0.842981,0.130923,3.
2459,-2.013836,-2.342205,0.643364,2.984881,-2.002056,-2.326416,0.893500,2.771928,-1.700916,-2.138594,0.670010,2.192275,-1.859166,-2.296587,0.881261,2.659789,-1.850081,-2.277710,0.649025,2.647507,-1.845523,-2.353611,0.899623,2.806993,-1.852830,-2.296804,0.950202,2.545347,-1.848710,-2.282363,0.951139,2.540581,-1.621268,-2.272822,0.723188,2.177708,2.
2460,-2.087334,-2.473310,1.424335,2.455715,-2.075795,-2.457498,1.433583,2.666337,-1.849387,-2.226075,0.850335,1.770803,-1.932681,-2.471642,1.661204,3.399278,-1.923949,-2.452344,1.366829,2.647507,-1.919822,-2.441006,1.078945,2.439939,-2.000100,-2.340659,1.491962,3.335183,-1.996938,-2.326133,1.489922,2.750625,-1.994357,-2.316649,1.202359,2.335153,2.
2461,-2.013836,-2.254800,1.844858,2.773215,-1.707096,-2.239028,1.493592,2.983111,-1.997859,-2.138594,1.511528,2.771798,-1.859166,-2.296587,1.481217,3.029533,-1.850081,-2.146735,1.187378,2.805107,-1.845523,-2.135121,1.796236,2.806993,-1.631926,-2.296804,1.552157,2.966593,-1.626367,-2.282363,1.549787,2.750625,-1.845121,-2.272822,1.561738,2.755006,2.
2462,0.117596,1.197660,1.424335,0.921135,0.136399,1.212789,1.433583,0.712894,0.154978,1.054442,1.150877,0.717124,-0.462384,1.116996,1.361226,0.705425,-0.446584,1.127650,1.366829,0.703775,-0.433852,1.142224,1.078945,0.919286,-0.453767,1.079983,0.890006,0.597084,-0.440539,0.869008,0.891274,0.597678,-0.427380,0.882725,1.202359,0.393331,1.
2463,0.632080,0.367321,-0.137607,-0.137197,0.652577,0.382605,0.113379,0.026550,0.971571,0.617040,0.129035,0.032233,0.787369,0.635593,0.161312,-0.350989,0.809176,0.472773,0.170490,-0.189291,1.126416,0.661547,0.720300,0.027868,0.798026,0.509876,0.288050,-0.245408,0.819403,0.518855,0.292626,-0.084964,1.139596,0.707417,0.303913,0.130923,7.
2464,-0.470385,-0.725230,-1.759624,-1.301361,-0.674739,-0.709742,-1.746909,-1.451731,-0.438908,-0.520206,-1.734326,-1.284866,-0.682928,-0.633559,-1.698554,-1.354581,-0.668189,-0.924298,-1.923103,-1.345024,-0.359554,-0.736787,-2.089088,-1.335476,-0.380132,-0.849610,-1.698404,-1.403834,-0.662882,-0.662909,-1.922372,-1.397737,-0.352763,-0.651222,-1.912255,-1.391045,7.
2465,-0.396887,0.804341,0.943738,0.603635,-0.379780,0.819544,0.953509,0.607303,-0.364672,1.010702,1.271094,0.611756,-0.388869,0.854412,1.121243,0.705425,-0.372716,0.865700,1.127561,0.861375,-0.359554,1.054828,1.138720,0.709540,-0.159228,0.685294,1.130788,0.491773,0.152375,1.219160,1.130733,0.702700,-0.128909,1.058033,1.142463,0.708221,1.
2466,-1.425855,-0.550421,-0.858503,-0.348863,-1.633357,-0.709742,-0.846770,-0.712591,-1.626680,-0.520206,-0.832700,-0.494607,-1.197532,-0.633559,-1.038601,-0.562271,-1.406871,-0.749664,-1.025849,-0.557024,-1.399733,-0.430902,-0.534958,-0.339186,-1.411021,-0.542629,-0.735275,-0.456031,-1.404024,-0.356526,-0.485617,-0.452540,-1.173560,-0.344432,-0.714327,-0.236449,1.
2467,-0.911371,-1.511866,0.703439,1.397384,-1.412137,-1.889477,1.553602,2.402358,-1.626680,-2.138594,1.571636,2.771798,-1.712136,-2.165295,2.021178,3.346457,-1.702344,-2.277710,2.383717,3.172840,-1.696927,-2.266215,2.035333,3.331356,-1.852830,-2.033678,1.732744,2.861281,-2.071053,-2.238594,2.387894,3.538289,-1.845121,-2.228996,2.400287,3.752157,2.
2468,-0.396887,-0.637825,-1.519325,-1.354278,-0.379780,-0.622354,-1.506872,-1.346140,-0.364672,-0.432726,-1.493892,-1.126814,-0.094810,-0.370976,-1.698554,-1.407402,-0.077243,-0.531371,-1.444568,-1.397557,-0.062360,-0.518297,-1.431571,-1.387912,-0.159228,-0.498775,-1.517817,-1.509145,-0.440539,-0.356526,-1.503318,-1.292715,-0.427380,-0.475913,-1.492980,-1.496009,7.
2469,-0.102897,-0.288209,-1.519325,-1.142611,-0.084821,-0.447579,-1.266835,-1.134957,0.229214,-0.257765,-1.253459,-1.337550,-0.094810,-0.546032,-1.938536,-1.407402,-0.077243,-0.531371,-1.683835,-1.239957,-0.062360,-0.343506,-1.670668,-1.387912,-0.159228,-0.498775,-1.758600,-1.298522,-0.144082,-0.487833,-1.503318,-1.292715,0.169563,-0.475913,-1.492980,-1.286082,7.
2470,-0.470385,-1.205952,-1.399176,-1.460111,-0.453520,-1.015599,-1.146816,-1.240548,0.674628,0.004676,0.068926,-0.231187,-0.462384,-0.896143,-1.218588,-1.354581,-0.446584,-0.575030,-0.786581,-0.557024,0.754923,0.355661,0.122558,0.027868,-0.159228,-0.542629,-1.277035,-1.087900,0.374717,-0.181449,-0.605346,-0.505051,0.691889,0.400628,-0.115362,0.235886,5.
2471,-0.396887,1.022851,1.123962,0.709468,-0.379780,1.038013,1.133537,0.871281,-0.067729,1.054442,1.391311,0.717124,-0.168324,1.204523,1.121243,0.705425,-0.151111,1.040333,1.127561,0.703775,0.160536,1.054828,1.138720,0.709540,-0.232863,1.299255,1.070593,0.702396,-0.218196,1.306698,1.370192,0.702700,-0.203527,1.320996,1.082566,0.708221,1.
2472,-0.176394,1.197660,1.123962,0.709468,0.136399,1.431258,1.433583,0.924077,-0.141965,1.229403,1.451419,0.927860,-0.241839,1.116996,0.761269,0.705425,-0.224980,1.127650,1.366829,0.913908,-0.210957,1.142224,1.377816,0.919286,-0.159228,1.255401,0.890006,0.807707,-0.144082,1.087853,1.489922,0.807721,-0.128909,1.101860,1.861220,0.970629,1.
2473,1.073066,0.498427,0.042617,0.127386,1.095016,0.863238,0.533444,0.501711,1.713929,1.054442,1.150877,0.717124,1.743062,1.029468,0.821265,0.494142,1.769463,1.214967,1.426646,0.703775,2.092296,1.229620,1.437591,0.709540,1.534375,1.123838,0.769615,0.491773,1.560545,1.525543,1.070868,0.702700,1.960394,1.540131,1.382048,0.708221,3.
2474,-1.205362,0.017705,-0.137607,-0.137197,-0.895959,0.033054,-0.366695,-0.343020,-0.884323,-0.345245,-1.013025,-0.494607,-0.682928,0.241718,-0.078670,0.018756,-0.668189,0.472773,0.409758,0.230975,-0.656748,-0.081318,-0.295861,-0.339186,-0.380132,0.685294,0.829810,0.491773,-0.069968,0.693931,1.130733,0.282612,-0.651234,0.356801,0.303913,0.130923,1.
2475,-0.176394,1.066554,1.184036,0.974051,-0.158561,1.081707,1.193546,0.818486,-0.141965,1.273143,1.210986,0.822492,-0.168324,1.204523,1.481217,0.599783,-0.151111,1.214967,1.187378,0.756308,-0.136658,1.229620,1.497365,0.604668,0.208947,1.211546,1.251179,0.807707,0.226489,1.219160,1.250463,0.807721,0.244181,1.233342,1.561738,0.813184,1.
2476,-1.425855,-0.200805,-0.377906,-0.137197,-1.190918,-0.185416,-0.606733,-0.343020,-0.884323,-0.170284,-0.351833,-0.125819,-1.197532,-0.283448,-0.558636,-0.350989,-0.889794,-0.269421,-0.547313,-0.346891,-1.176837,-0.256110,-0.534958,-0.339186,-0.969212,-0.016376,0.047268,-0.087440,-0.662882,0.168703,0.292626,0.125080,-0.651234,0.006184,0.064327,0.130923,1.
2477,-0.176394,-0.025997,-0.618205,-0.613446,0.136399,-0.185416,-1.086807,-0.818182,-0.141965,-0.476466,-1.073134,-1.074130,0.052220,-0.020865,-0.438644,-0.667912,0.661439,0.341798,-0.427680,-0.241825,0.977819,0.748942,0.540978,0.132741,1.313470,0.685294,0.649224,0.175838,1.338203,1.262929,0.891274,0.387634,2.035012,1.101860,1.202359,0.603258,7.
2478,-0.176394,0.148811,0.042617,-0.190113,-0.748479,-0.010640,-0.606733,-0.395816,-0.438908,0.004676,-0.832700,-0.599975,-0.241839,1.116996,1.361226,0.705425,-0.446584,0.560090,0.290124,0.336042,-0.433852,0.006078,-0.654507,-0.234313,-0.159228,1.079983,1.190984,0.807707,-0.440539,0.693931,0.651815,0.597678,-0.427380,0.225319,0.124223,-0.183967,1.
2479,-0.176394,0.367321,0.102692,-0.348863,-0.453520,0.819544,0.893500,0.396120,-0.141965,0.835741,0.910444,0.611756,-0.388869,0.066663,-0.078670,-0.350989,-0.372716,0.254481,0.409758,0.020842,-0.359554,0.836338,0.959397,0.447359,-0.085593,0.159041,-0.193515,-0.245408,-0.069968,0.168703,0.053167,-0.242497,-0.352763,0.532109,0.303913,-0.079004,1.
2480,-0.984869,-1.293356,-2.059997,-1.777610,-0.969698,-1.277763,-1.866928,-1.557323,-0.958558,-1.132569,-1.614109,-1.337550,-0.682928,-0.896143,-1.518567,-1.460222,-0.889794,-1.011614,-1.743652,-1.450091,-0.656748,-0.867881,-1.252249,-1.073294,0.503487,0.246750,-0.554688,-0.771965,-0.366425,-0.444064,-1.682913,-1.502759,-0.651234,-0.738876,-1.492980,-1.128637,5.
2481,-0.176394,-0.375613,-1.038727,-1.089695,0.062659,0.033054,-0.846770,-0.712591,0.674628,0.223378,-0.351833,-0.336555,-0.094810,-0.283448,-1.038601,-0.932016,-0.372716,-0.444054,-1.265117,-1.345024,-0.062360,-0.081318,-1.252249,-0.758677,-0.085593,-0.191794,-0.976057,-0.824621,-0.069968,-0.356526,-0.964535,-1.240204,-0.352763,-0.519740,-1.193498,-1.023674,7.
2482,0.117596,-0.200805,-1.218951,-1.036778,-0.084821,-0.360191,-1.206825,-0.818182,-0.661615,-0.651427,-1.193350,-0.810711,-0.168324,-0.502268,-1.098597,-0.826374,-0.151111,-0.836981,-1.085666,-0.819691,-0.731046,-0.955277,-1.312023,-0.601368,0.061677,-0.367211,-1.397426,-0.877277,-0.218196,-0.531602,-1.144130,-0.872628,-0.203527,-0.870357,-1.373187,-0.866229,5.
2483,-0.102897,-0.550421,-1.699549,-1.248444,-0.084821,-0.360191,-1.686900,-1.398935,-0.067729,-0.520206,-1.433784,-1.390234,-0.168324,-0.502268,-1.518567,-1.301760,0.144362,-0.487713,-1.504385,-1.292491,-0.136658,-0.343506,-1.312023,-1.283040,0.061677,-0.542629,-1.578013,-1.456490,-0.218196,-0.531602,-1.563183,-1.240204,0.094945,-0.344432,-1.133601,-1.233600,7.
2484,-0.102897,0.454725,0.403065,0.021553,0.505098,1.212789,1.253555,0.607303,0.526157,1.404364,1.271094,1.033228,0.125735,0.854412,1.121243,0.705425,0.513703,1.433260,1.366829,0.861375,0.532028,1.273318,1.736462,0.866849,0.724391,1.211546,1.431766,0.913019,0.448832,1.219160,1.430057,0.912743,0.468035,1.452477,1.441945,0.918148,1.
2485,-0.470385,-0.375613,-1.158877,-1.248444,0.062659,-0.360191,-0.906779,-0.870978,-0.438908,-1.176309,-1.373676,-1.442918,0.125735,-0.108393,-0.798618,-0.773554,0.439835,-0.094787,-0.786581,-0.767158,-0.433852,-0.867881,-1.192475,-1.335476,0.650756,0.378313,0.107463,-0.140096,0.671174,0.387548,-0.126428,-0.347519,-0.128909,-0.519740,-1.253394,-1.076155,7.
2486,-0.249892,-0.375613,-1.158877,-1.036778,0.062659,-0.185416,-1.386853,-1.029365,0.080742,-0.170284,-0.892808,-0.863395,-0.168324,0.022899,-0.558636,-0.984836,-0.151111,-0.094787,-1.025849,-0.977291,-0.136658,-0.081318,-1.013152,-0.968422,0.061677,0.202896,-0.374101,-0.508686,0.374717,0.212472,-0.605346,-0.505051,0.691889,0.400628,-0.115362,-0.131486,7.
2487,0.338089,-0.200805,-0.618205,-0.507613,-0.158561,-0.360191,-0.606733,-0.501408,-0.661615,-0.695167,-1.253459,-1.074130,0.199250,-0.108393,-0.558636,-0.350989,-0.077243,-0.269421,-0.786581,-0.767158,-0.656748,-0.911579,-1.491346,-1.335476,0.135312,-0.191794,-0.735275,-0.666654,0.152375,-0.356526,-0.725076,-0.662584,-0.352763,-0.958011,-1.433084,-1.600972,7.
2488,1.955038,1.241362,1.184036,0.391969,1.979894,1.256483,0.893500,0.607303,2.010872,1.491844,1.210986,0.611756,1.743062,1.379579,0.881261,0.388501,1.769463,1.389601,0.888293,0.388575,2.389490,1.622901,1.198494,0.604668,1.681645,1.211546,0.950202,0.439117,2.079345,1.394236,1.250463,0.597678,2.408101,1.627785,1.262255,0.813184,3.
2489,-0.176394,0.673235,0.883663,0.603635,-0.453520,0.688462,0.893500,0.607303,-0.438908,0.879481,0.910444,0.401020,0.052220,0.985704,0.881261,0.599783,-0.151111,0.603749,0.888293,0.230975,-0.433852,0.617849,0.899623,0.394922,-0.380132,0.641439,0.709419,0.439117,-0.069968,0.475086,0.951139,0.440145,-0.651234,0.269146,0.184120,0.025959,1.
2490,1.073066,0.804341,0.162766,-0.190113,1.095016,0.819544,0.173388,0.026550,1.120043,0.660780,0.429577,0.032233,1.669547,1.248287,1.121243,0.282859,1.695595,1.040333,0.828476,0.125908,1.423610,0.880036,0.540978,-0.077004,2.049819,1.430818,0.829810,0.491773,1.782888,1.219160,0.831409,0.492656,1.438068,1.233342,0.603395,0.235886,3.
2491,0.338089,0.192513,0.102692,-0.137197,0.062659,0.207829,-0.366695,-0.712591,-0.141965,-0.345245,-0.832700,-1.074130,0.493309,0.635593,0.161312,-0.192527,0.513703,0.254481,-0.308046,-0.557024,0.234834,-0.081318,-0.774055,-0.915985,0.798026,0.685294,0.288050,-0.087440,0.819403,0.693931,0.292626,-0.242497,0.542653,0.356801,-0.175259,-0.446376,7.
2492,-0.396887,-0.463017,-1.519325,-1.354278,-0.379780,-0.622354,-1.266835,-1.134957,-0.067729,-0.432726,-1.253459,-1.126814,-0.094810,-0.546032,-1.458571,-1.407402,-0.077243,-0.531371,-1.444568,-1.239957,-0.359554,-0.343506,-1.431571,-1.230603,-0.453767,-0.674192,-1.758600,-1.509145,-0.144082,-0.662909,-1.503318,-1.292715,-0.128909,-0.475913,-1.492980,-1.286082,7.
2493,-0.470385,-0.550421,-1.519325,-1.460111,-0.453520,-0.534967,-1.506872,-1.451731,-0.141965,-0.520206,-1.253459,-1.284866,0.199250,0.066663,-0.798618,-0.932016,0.809176,0.254481,-0.308046,-0.557024,0.829222,0.268265,-0.295861,-0.339186,1.681645,1.036129,0.528832,0.123183,1.115860,0.869008,0.831409,-0.084964,1.139596,0.707417,0.303913,0.130923,7.
2494,-0.764376,-1.031144,0.042617,-0.084280,-0.232300,-0.534967,-0.666742,-0.659795,0.080742,-0.170284,-1.373676,-1.232182,-0.756443,-1.158726,-0.138666,0.177218,-0.742057,-0.880639,-0.547313,-0.189291,-0.433852,-0.430902,-1.013152,-0.968422,-0.895577,-1.025027,-0.374101,-0.140096,-0.885225,-0.881754,-0.605346,-0.347519,-0.651234,-0.695049,-1.253394,-0.918710,5.
2495,0.999568,1.066554,0.883663,0.180303,1.021276,0.863238,0.353416,0.184937,1.342750,0.879481,0.369468,0.032233,1.154943,1.204523,0.881261,0.230039,1.178517,0.996675,0.649025,0.230975,1.497908,1.011130,0.361655,0.237614,1.092566,1.211546,0.709419,0.439117,1.412317,1.000315,0.711680,0.230101,1.438068,1.014206,0.723188,0.235886,4.
2496,1.073066,0.673235,0.282916,0.127386,1.095016,0.863238,0.833490,0.290528,1.416986,1.054442,1.150877,0.295652,0.713854,0.504301,0.041321,-0.192527,1.400122,1.040333,0.589209,0.230975,1.423610,1.229620,0.600752,0.499795,-1.263751,-1.507425,0.769615,1.281609,0.374717,-0.181449,0.053167,-0.084964,1.288832,0.751244,0.543498,0.130923,3.
2497,1.073066,0.673235,0.282916,-0.243030,1.095016,0.688462,0.293407,-0.079042,0.526157,0.704520,0.309360,-0.073135,1.081428,0.679357,0.281304,-0.192527,1.104649,0.691066,0.290124,-0.189291,1.126416,0.880036,0.301881,-0.181877,1.902550,1.737799,1.672549,0.913019,0.967631,0.737701,0.532085,0.125080,0.990360,0.751244,0.543498,-0.079004,3.
2498,-0.911371,-0.288209,-0.317831,-0.190113,-0.674739,-0.098028,-0.066649,-0.184633,-0.661615,-0.432726,-0.532158,-0.178503,-0.682928,-0.195921,-0.498640,-0.086885,-0.372716,0.167164,0.050856,0.125908,-0.656748,0.006078,-0.176313,-0.077004,-0.453767,0.159041,0.047268,0.017871,-0.440539,0.518855,0.292626,0.020058,-0.427380,0.532109,0.303913,0.025959,1.
2499,1.661048,0.979150,0.943738,0.444886,0.800057,0.994319,0.413425,0.448916,0.823100,1.229403,1.271094,0.822492,1.669547,0.854412,0.521286,-0.086885,0.809176,0.167164,-0.188412,-0.084225,-0.062360,0.006078,0.062784,0.132741,0.429852,1.036129,0.829810,0.491773,0.152375,0.869008,0.831409,0.702700,0.169563,1.058033,0.842981,0.498294,1.
2500,-0.911371,-1.205952,-1.759624,-1.830527,-0.895959,-1.190375,-1.746909,-1.662914,-0.884323,-1.176309,-1.493892,-1.284866,-1.197532,-1.508837,-2.118524,-1.724325,-0.889794,-1.229907,-1.923103,-1.712757,-0.879643,-1.217464,-1.670668,-1.492785,-0.969212,-1.419717,-1.939186,-1.614457,-1.181682,-1.406983,-1.922372,-1.607780,-1.173560,-1.264800,-1.672669,-1.600972,5.
2501,-0.176394,1.197660,1.184036,0.603635,-0.453520,1.212789,1.493592,0.607303,-0.141965,1.229403,1.210986,0.769808,-0.094810,1.204523,0.941256,0.811066,-0.372716,1.214967,1.546280,1.018975,-0.062360,1.229620,1.258268,0.814413,0.135312,1.255401,1.371571,0.702396,-0.069968,1.262929,1.370192,0.860232,-0.352763,1.277169,1.382048,0.865666,1.
2502,1.661048,1.590978,1.544484,0.815302,1.684934,1.387565,0.953509,0.237733,1.120043,0.835741,0.189143,-0.178503,2.037121,1.423343,1.361226,0.705425,1.695595,0.865700,0.828476,0.283508,1.126416,0.530453,-0.176313,-0.444059,1.755280,1.211546,1.130788,0.702396,1.115860,0.693931,0.591950,0.020058,0.766507,0.356801,0.064327,-0.393894,3.
2503,-1.866841,-2.167396,1.484410,2.826131,-1.854576,-2.151641,1.193546,2.666337,-1.849387,-2.007374,0.910444,2.455694,-1.638621,-2.165295,1.541213,2.765430,-1.850081,-2.277710,1.546280,2.384841,-1.622628,-2.135121,1.258268,2.177757,-1.705561,-2.296804,1.130788,2.229412,-1.700481,-2.151056,1.130733,2.015472,-1.397414,-2.053687,1.142463,2.020263,2.
2504,-0.249892,-0.200805,-0.678279,-1.036778,-0.232300,-0.185416,-0.906779,-1.029365,-0.216201,-0.170284,-1.133242,-1.232182,-0.168324,0.022899,-0.798618,-0.773554,0.144362,0.036189,-0.786581,-0.977291,-0.136658,-0.081318,-1.013152,-0.968422,-0.453767,-0.191794,-0.855666,-0.929932,-0.440539,-0.356526,-0.844805,-0.925139,0.094945,0.050011,-1.013809,-0.918710,7.
2505,0.117596,1.241362,1.364260,0.709468,-0.084821,1.256483,1.373574,0.871281,-0.364672,1.273143,1.391311,0.875176,0.125735,1.029468,1.421222,0.916707,0.144362,1.214967,1.426646,0.913908,-0.136658,1.229620,1.437591,0.919286,0.061677,1.299255,1.371571,0.702396,0.078260,1.525543,1.070868,0.912743,-0.203527,1.320996,1.382048,0.918148,1.
2506,1.661048,1.241362,1.364260,0.497802,1.389975,1.256483,0.833490,0.132141,1.120043,0.704520,0.549793,0.137600,1.375487,1.029468,0.821265,0.494142,1.104649,0.865700,0.589209,0.230975,1.126416,0.880036,0.600752,0.027868,1.239836,1.123838,0.769615,0.491773,1.264088,1.131622,0.771544,0.335123,0.990360,0.751244,0.303913,0.130923,3.
2507,-1.205362,0.148811,0.282916,0.286136,-1.190918,0.513687,0.533444,0.132141,-1.181266,0.004676,0.068926,-0.073135,-1.050503,-0.020865,0.281304,0.018756,-1.333003,-0.007470,0.050856,0.020842,-1.325434,-0.168714,-0.176313,-0.181877,-0.969212,-0.191794,-0.193515,-0.245408,-1.255796,-0.181449,-0.186293,-0.242497,-1.248178,-0.169124,0.064327,-0.236449,1.
2508,-0.690878,-0.987442,-1.699549,-1.248444,-0.674739,-0.971906,-1.446863,-1.029365,-0.661615,-0.957608,-1.433784,-0.810711,-0.756443,-1.114962,-1.338580,-0.615092,-0.742057,-1.098931,-1.085666,-0.819691,-0.433852,-0.955277,-1.072926,-1.073294,-0.232863,-0.542629,-0.675079,-0.666654,-0.736996,-1.013061,-0.904670,-0.662584,-0.725852,-1.177146,-1.133601,-0.656302,5.
2509,0.926071,1.110256,0.763513,0.497802,0.652577,1.125401,0.773481,0.501711,0.377685,0.748260,0.790227,0.506388,0.125735,0.504301,0.641278,0.388501,-0.151111,0.691066,0.888293,0.598708,-0.433852,0.530453,0.660526,0.394922,-0.453767,0.597585,0.348246,0.228494,-0.662882,0.606393,0.651815,0.387634,-0.651234,0.838898,0.902877,0.393331,1.
2510,0.411587,-0.288209,-1.038727,-1.354278,-0.158561,-0.447579,-1.446863,-1.768505,-0.438908,-0.738907,-1.614109,-1.548286,-0.168324,-0.721087,-1.758549,-1.829967,-0.446584,-0.706005,-1.743652,-1.660224,-0.433852,-0.693089,-1.491346,-1.650094,-0.380132,-0.761901,-1.698404,-1.509145,-0.366425,-0.619140,-1.682913,-1.502759,-0.352763,-0.607395,-1.492980,-1.496009,7.
2511,-0.470385,0.979150,1.184036,0.603635,-0.453520,0.601074,0.353416,0.237733,-0.438908,0.223378,-0.111399,0.032233,-0.094810,1.379579,1.241235,1.022348,-0.372716,0.996675,0.708842,0.441108,-0.359554,0.486755,0.182332,0.027868,-0.085593,1.430818,1.732744,1.070986,-0.069968,1.262929,1.729381,0.702700,-0.352763,0.882725,0.842981,0.288368,1.
2512,0.044099,-0.375613,-0.678279,-0.666362,0.357618,-0.185416,-0.666742,-0.448612,0.377685,0.179637,-0.171507,-0.652659,-0.168324,-0.458504,-1.038601,-0.562271,0.144362,0.036189,-0.786581,-0.399425,0.457729,-0.081318,-0.534958,-0.758677,-0.674672,-1.025027,-1.277035,-0.929932,-0.144082,-0.356526,-0.844805,-0.505051,0.094945,-0.169124,-0.834119,-0.498857,7.
2513,0.999568,0.323619,-0.137607,-0.190113,1.021276,0.513687,0.113379,0.026550,1.342750,0.529559,0.129035,0.032233,0.934398,0.373010,0.341299,-0.350989,1.178517,0.385456,0.110673,0.020842,1.200714,0.399359,0.361655,0.027868,1.092566,0.641439,-0.073123,-0.192752,1.115860,0.475086,0.172896,-0.189986,1.139596,0.838898,0.723188,0.235886,3.
2514,-0.102897,-0.550421,-1.459250,-1.407194,-0.084821,-0.360191,-1.446863,-1.240548,0.154978,-0.345245,-1.433784,-1.232182,-0.168324,-0.370976,-1.338580,-1.301760,0.144362,-0.356737,-1.324934,-0.819691,0.160536,-0.168714,-1.072926,-0.811113,0.061677,-0.367211,-1.156644,-1.245867,0.078260,-0.181449,-0.665211,-0.872628,0.393417,-0.169124,-0.654430,-0.866229,7.
